   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   0.0000000e+00   1.3100000e-02  -4.2000000e-03  -2.2800000e-02   3.4000000e-03  -5.0100000e-02  -1.7500000e-02  -6.6460000e-01   9.8484000e+00   5.5740000e-01
   0.0000000e+00   1.3000000e-02  -4.9000000e-03  -2.2700000e-02   4.7000000e-03  -5.4100000e-02  -4.9000000e-03  -6.7000000e-01   9.8138000e+00   6.1490000e-01
   0.0000000e+00   1.3000000e-02  -5.3000000e-03  -2.2300000e-02  -9.0000000e-03  -5.1900000e-02  -1.5800000e-02  -6.2450000e-01   9.6903000e+00   5.5290000e-01
   0.0000000e+00   1.2800000e-02  -5.6000000e-03  -2.1800000e-02  -5.0000000e-04  -3.8900000e-02  -1.3300000e-02  -6.5000000e-01   9.7848000e+00   5.7560000e-01
   0.0000000e+00   1.2300000e-02  -5.3000000e-03  -2.1300000e-02   2.0000000e-03  -4.7300000e-02  -2.5200000e-02  -6.7050000e-01   9.6394000e+00   4.5320000e-01
   0.0000000e+00   1.1500000e-02  -6.0000000e-03  -2.0700000e-02  -5.5000000e-03  -4.9600000e-02  -2.6600000e-02  -6.4320000e-01   9.8011000e+00   5.8030000e-01
   0.0000000e+00   1.0900000e-02  -6.6000000e-03  -1.9800000e-02  -6.1000000e-03  -6.2400000e-02  -2.5400000e-02  -7.0410000e-01   9.7287000e+00   4.8020000e-01
   0.0000000e+00   1.0300000e-02  -7.4000000e-03  -1.9600000e-02   1.4000000e-02  -5.5200000e-02  -1.7400000e-02  -7.2800000e-01   9.8469000e+00   4.5900000e-01
   0.0000000e+00   9.8000000e-03  -8.0000000e-03  -2.0100000e-02   1.0100000e-02  -5.8100000e-02  -1.2500000e-02  -7.0340000e-01   9.8440000e+00   5.7140000e-01
   0.0000000e+00   9.6000000e-03  -8.3000000e-03  -2.0300000e-02   1.5000000e-02  -3.6900000e-02  -1.1300000e-02  -6.9470000e-01   9.7985000e+00   5.7400000e-01
   0.0000000e+00   9.1000000e-03  -9.0000000e-03  -2.0800000e-02   2.0300000e-02  -6.9800000e-02  -1.7400000e-02  -6.6700000e-01   9.7941000e+00   5.9590000e-01
   0.0000000e+00   8.8000000e-03  -9.7000000e-03  -2.1000000e-02   1.8800000e-02  -5.4600000e-02  -1.4500000e-02  -6.5660000e-01   9.7446000e+00   5.4390000e-01
   0.0000000e+00   7.9000000e-03  -1.0800000e-02  -2.1600000e-02   1.1300000e-02  -6.2900000e-02  -4.0300000e-02  -6.6920000e-01   9.6217000e+00   7.4870000e-01
   0.0000000e+00   6.4000000e-03  -1.2100000e-02  -2.0800000e-02  -2.1900000e-02  -7.8600000e-02  -3.7900000e-02  -7.3260000e-01   9.8862000e+00   5.8510000e-01
   0.0000000e+00   5.8000000e-03  -1.5700000e-02  -1.9300000e-02  -1.5400000e-02  -1.3100000e-01  -5.3000000e-03  -7.8860000e-01   9.8984000e+00   4.2820000e-01
   0.0000000e+00   5.7000000e-03  -1.8400000e-02  -1.9300000e-02   2.9400000e-02  -7.5000000e-02  -1.5200000e-02  -7.6420000e-01   9.7530000e+00   5.4350000e-01
   0.0000000e+00   4.5000000e-03  -1.9200000e-02  -2.0600000e-02   4.3900000e-02  -6.2500000e-02  -3.8100000e-02  -7.6380000e-01   9.7169000e+00   7.1120000e-01
   0.0000000e+00   3.7000000e-03  -2.0300000e-02  -2.1500000e-02   3.5000000e-02  -7.1700000e-02  -7.3000000e-03  -7.8050000e-01   9.9628000e+00   6.7650000e-01
   0.0000000e+00   3.8000000e-03  -2.1300000e-02  -2.3000000e-02   3.1600000e-02  -3.6400000e-02  -1.4300000e-02  -6.8330000e-01   9.6204000e+00   7.9560000e-01
   0.0000000e+00   2.5000000e-03  -2.1000000e-02  -2.4000000e-02   2.7200000e-02  -6.0200000e-02  -4.0600000e-02  -7.3220000e-01   9.6822000e+00   6.9310000e-01
   0.0000000e+00   8.0000000e-04  -2.2500000e-02  -2.5000000e-02   3.6600000e-02  -7.1900000e-02  -4.1500000e-02  -7.8200000e-01   9.8811000e+00   7.5150000e-01
   0.0000000e+00   0.0000000e+00  -2.2800000e-02  -2.6200000e-02   3.8100000e-02  -3.3700000e-02  -1.0400000e-02  -7.6510000e-01   9.7717000e+00   6.7460000e-01
   0.0000000e+00  -3.0000000e-04  -2.2100000e-02  -2.6700000e-02  -4.4000000e-03  -2.0900000e-02  -1.4400000e-02  -5.9220000e-01   9.4474000e+00   8.2890000e-01
   0.0000000e+00  -1.5000000e-03  -2.5200000e-02  -2.2500000e-02  -1.1130000e-01  -9.4600000e-02  -4.3100000e-02  -8.8420000e-01   1.0109600e+01   8.1400000e-01
   0.0000000e+00  -2.3000000e-03  -2.3600000e-02  -1.9700000e-02  -9.9000000e-03   3.5000000e-03  -2.1100000e-02  -8.8080000e-01   9.7839000e+00   6.7050000e-01
   0.0000000e+00  -3.0000000e-03  -2.2600000e-02  -1.7600000e-02  -8.0700000e-02  -2.2600000e-02  -5.7800000e-02  -6.4340000e-01   9.3662000e+00   8.5680000e-01
   0.0000000e+00  -6.0000000e-03  -2.1500000e-02  -1.4200000e-02  -2.7700000e-02   2.3000000e-03  -8.2400000e-02  -1.0287000e+00   1.0094500e+01   3.7230000e-01
   0.0000000e+00  -7.8000000e-03  -1.8900000e-02  -1.2300000e-02  -5.8300000e-02   9.5000000e-03  -1.1400000e-02  -8.9920000e-01   1.0145100e+01   4.9060000e-01
   0.0000000e+00  -8.2000000e-03  -1.8600000e-02  -1.1100000e-02   3.2000000e-03  -3.5300000e-02  -5.9800000e-02  -8.8620000e-01   9.6563000e+00   6.7780000e-01
   0.0000000e+00  -1.1600000e-02  -1.7400000e-02  -1.0600000e-02   3.8300000e-02  -5.0300000e-02  -4.9100000e-02  -1.2338000e+00   1.0198700e+01   4.2300000e-02
   0.0000000e+00  -1.0800000e-02  -2.0000000e-02  -1.4100000e-02   1.2310000e-01  -1.5060000e-01   5.5700000e-02  -8.2390000e-01   9.8913000e+00   2.4390000e-01
   0.0000000e+00  -1.0000000e-02  -2.5400000e-02  -2.0300000e-02   1.2900000e-01  -1.5800000e-01   4.2000000e-03  -8.8990000e-01   9.8205000e+00   1.1030000e+00
   0.0000000e+00  -8.9000000e-03  -2.9500000e-02  -2.5300000e-02   8.5400000e-02  -1.0330000e-01   5.4700000e-02  -9.2820000e-01   1.0063900e+01   1.2399000e+00
   0.0000000e+00  -6.1000000e-03  -3.4600000e-02  -2.7100000e-02   3.7100000e-02  -2.3230000e-01   4.6200000e-02  -8.0690000e-01   9.5317000e+00   8.2320000e-01
   0.0000000e+00  -3.9000000e-03  -4.2800000e-02  -2.9500000e-02   4.2800000e-02  -1.7870000e-01   6.4700000e-02  -8.7580000e-01   1.0147400e+01   1.7665000e+00
   0.0000000e+00   7.0000000e-04  -4.8800000e-02  -2.7100000e-02  -1.2600000e-01  -1.6100000e-01   7.9700000e-02  -8.3130000e-01   9.4904000e+00   1.2077000e+00
   0.0000000e+00   3.1000000e-03  -5.5600000e-02  -2.3000000e-02  -3.6000000e-02  -1.9090000e-01   1.7700000e-02  -1.0678000e+00   9.7238000e+00   7.1320000e-01
   0.0000000e+00   3.4000000e-03  -6.2600000e-02  -2.1900000e-02  -3.0000000e-03  -2.3310000e-01  -1.7600000e-02  -8.0240000e-01   9.6442000e+00   8.7080000e-01
   0.0000000e+00   2.4000000e-03  -7.1700000e-02  -2.2100000e-02   3.7300000e-02  -2.1830000e-01  -4.0500000e-02  -6.5200000e-01   9.8342000e+00   1.4312000e+00
   0.0000000e+00   1.4000000e-03  -7.5900000e-02  -2.2900000e-02   1.4200000e-02  -7.0000000e-02  -4.5000000e-03  -6.1370000e-01   9.7765000e+00   1.2537000e+00
   0.0000000e+00   2.9000000e-03  -7.8300000e-02  -2.2600000e-02  -3.7500000e-02  -1.3160000e-01   7.4500000e-02  -7.0560000e-01   9.9506000e+00   1.2528000e+00
   0.0000000e+00   7.5000000e-03  -8.3400000e-02  -2.0600000e-02  -1.3200000e-02  -1.3580000e-01   4.8100000e-02  -6.0100000e-01   9.2611000e+00   8.0890000e-01
   0.0000000e+00   8.3000000e-03  -8.6600000e-02  -2.1000000e-02   4.1900000e-02  -1.2530000e-01  -1.7000000e-03  -7.0900000e-01   9.7576000e+00   9.8240000e-01
   0.0000000e+00   8.3000000e-03  -9.1100000e-02  -2.5200000e-02   1.7000000e-01  -2.0860000e-01   3.0100000e-02  -8.9770000e-01   9.9751000e+00   9.3220000e-01
   0.0000000e+00   9.6000000e-03  -9.8000000e-02  -3.2000000e-02   1.4690000e-01  -1.9170000e-01   5.7200000e-02  -7.9050000e-01   9.7532000e+00   1.4330000e+00
   0.0000000e+00   1.1400000e-02  -1.0430000e-01  -3.9300000e-02   1.3570000e-01  -1.5640000e-01   8.1900000e-02  -6.6170000e-01   9.8686000e+00   1.8308000e+00
   0.0000000e+00   1.5400000e-02  -1.0940000e-01  -4.3000000e-02   2.7900000e-02  -1.4870000e-01   9.2400000e-02  -7.0440000e-01   9.6274000e+00   1.5405000e+00
   0.0000000e+00   2.2100000e-02  -1.0460000e-01  -4.2600000e-02  -4.2400000e-02   3.0640000e-01   1.8060000e-01  -6.5760000e-01   9.9155000e+00   1.5430000e+00
   0.0000000e+00   2.4800000e-02  -9.2500000e-02  -4.5500000e-02   1.5880000e-01   1.7300000e-02  -7.9900000e-02  -5.2790000e-01   8.7633000e+00   1.0492000e+00
   0.0000000e+00   2.3000000e-02  -9.5800000e-02  -4.8800000e-02   1.0900000e-02  -1.9850000e-01   1.6600000e-02  -5.1980000e-01   9.6024000e+00   1.8058000e+00
   0.0000000e+00   2.2400000e-02  -1.0560000e-01  -5.0400000e-02   6.4800000e-02  -2.5570000e-01  -3.7300000e-02  -5.9640000e-01   9.5590000e+00   1.7842000e+00
   0.0000000e+00   2.0100000e-02  -1.1640000e-01  -5.2100000e-02   4.3200000e-02  -2.9360000e-01  -1.7600000e-02  -6.2870000e-01   9.9397000e+00   1.6397000e+00
   0.0000000e+00   2.1300000e-02  -1.2260000e-01  -5.3900000e-02   2.8000000e-02  -7.4400000e-02   4.4000000e-02  -7.0840000e-01   9.8462000e+00   1.7771000e+00
   0.0000000e+00   2.1800000e-02  -1.2570000e-01  -5.5300000e-02   4.2200000e-02  -1.7330000e-01   1.1300000e-02  -6.0670000e-01   9.6738000e+00   1.5329000e+00
   0.0000000e+00   2.2700000e-02  -1.3120000e-01  -5.7500000e-02   5.1100000e-02  -1.4890000e-01   2.9800000e-02  -5.8960000e-01   9.7107000e+00   1.8969000e+00
   0.0000000e+00   2.4100000e-02  -1.3710000e-01  -6.0300000e-02   7.3100000e-02  -2.0480000e-01   6.1300000e-02  -6.4430000e-01   9.7387000e+00   1.7545000e+00
   0.0000000e+00   3.0900000e-02  -1.4210000e-01  -6.6700000e-02   2.0070000e-01  -6.3900000e-02   2.5390000e-01  -6.0350000e-01   1.0002200e+01   1.5309000e+00
   0.0000000e+00   3.6100000e-02  -1.4120000e-01  -7.6200000e-02   1.8450000e-01   4.3900000e-02   1.9800000e-02  -2.7930000e-01   9.5027000e+00   2.1670000e+00
   0.0000000e+00   3.5200000e-02  -1.3650000e-01  -8.2500000e-02   1.0350000e-01   5.1000000e-03   2.6400000e-02  -2.4910000e-01   9.6018000e+00   1.8422000e+00
   0.0000000e+00   3.6700000e-02  -1.4140000e-01  -8.5700000e-02   1.3400000e-02  -3.4200000e-01   1.8100000e-02  -1.1610000e-01   9.0465000e+00   1.8981000e+00
   0.0000000e+00   3.6000000e-02  -1.5800000e-01  -8.5700000e-02   2.5800000e-02  -4.1020000e-01  -2.3000000e-02  -3.8800000e-01   9.7072000e+00   2.2149000e+00
   0.0000000e+00   3.7100000e-02  -1.7050000e-01  -8.5600000e-02  -8.7000000e-03  -2.6740000e-01   3.3400000e-02  -4.3380000e-01   9.5173000e+00   2.2164000e+00
   0.0000000e+00   3.7800000e-02  -1.8250000e-01  -8.5300000e-02  -3.0000000e-04  -3.1710000e-01  -2.1800000e-02  -4.2990000e-01   9.4349000e+00   2.2543000e+00
   0.0000000e+00   3.7800000e-02  -1.9300000e-01  -8.4900000e-02  -7.6000000e-03  -2.2710000e-01   2.5100000e-02  -4.4330000e-01   9.5890000e+00   2.3873000e+00
   0.0000000e+00   3.9100000e-02  -1.9920000e-01  -8.4200000e-02   2.1000000e-03  -1.0490000e-01   4.8200000e-02  -6.2430000e-01   1.0058700e+01   2.3299000e+00
   0.0000000e+00   4.0300000e-02  -2.0130000e-01  -8.4500000e-02   3.5400000e-02  -1.5200000e-01   1.6600000e-02  -4.4080000e-01   9.5591000e+00   2.1015000e+00
